Kategori,Judul,Tanggal,Link,Konten
Lifestyle,YouTuber Arief Muhammad Ajak Milenial Investasi Emas,18 Jun 2022 | 17:33 WIB,https://www.beritasatu.com/ekonomi/941035/youtuber-arief-muhammad-ajak-milenial-investasi-emas,"Jakarta, Beritasatu.com – YouTuber Arief Muhammad yang sering berbagi insight tentang entrepreneurship mengajak  dan mengedukasi milenial untuk investasi emas melalui #MudahBeliEmas dengan vending machine Logam Mulia 24K UBS Gold.
Menurutnya, karakteristik pelaku bisnis yang sangat mempertimbangkan berbagai faktor dalam keuangan, dapat menjadi contoh bagi generasi muda untuk memilih investasi dengan aman, terpercaya, dan terjangkau, salah satunya melalui vending machine Logam Mulia 24K UBS Gold.
""Smart ideas banget inovasi di zaman sekarang yang serba canggih dan simple. Jadi memudahkan setiap orang untuk memulai investasi nggak perlu repot-repot tinggal ke vending machine UBS Gold di MRT terdekat bisa langsung transaksi di mesinnya dan pembayarannya juga gampang banget! Cocok nih buat generasi muda milenial yang mau mulai investasi,"" imbuh Arief Muhammad.
BACA JUGAPertama di Indonesia, UBS Gold Luncurkan Perhiasan Emas Karakter BT21 

ADVERTISEMENT










E-Commerce Director UBS Gold, Michael Yahya mengatakan generasi milenial adalah sumber daya manusia dengan potensi luar biasa yang sangat diperlukan pada masa ini, di mana teknologi komunikasi menjadi yang terdepan.
Dua karakteristik yang cukup menonjol dari milenial adalah saling terhubung dan seolah tak bisa dibatasi. Sehingga dalam menentukan pilihan investasi pun, generasi muda akan sangat menyukai metode yang accessible dan verified.
Dikatakan sebagai perusahaan industri perhiasan emas dan logam mulia, pihaknya membuat terobosan dengan meluncurkan vending machine Logam Mulia 24K UBS Gold.
""Vending machine Logam Mulia 24K UBS Gold akan menjadi solusi investasi #MudahBeliEmas sesuai dengan mobilitas masyarakat sekarang ini,"" ungkap Michael Yahya dalam keterangan persnya yang diterima Beritasatu.com, Sabtu (18/6/2022).
""Inovasi ini akan memudahkan masyarakat untuk memulai investasi dengan aman, tepercaya dan terjangkau. Pilihan investasi dimulai dari gram terkecil 0.05 gram atau mulai dari Rp 100.000,"" sambung Michael Yahya.

                Halaman: 
                                  
1 
                  

2 
                  

selanjutnya



# Milenial# Investasi Emas# Arief Muhammad# Logam Mulia 24K UBS Gold# Vending Machine UBS Gold"
Lifestyle,Pakar Ungkap Gaya Hidup Bantu Menjaga Imunitas Tubuh,18 Jun 2022 | 09:26 WIB,https://www.beritasatu.com/lifestyle/940881/pakar-ungkap-gaya-hidup-bantu-menjaga-imunitas-tubuh,"Jakarta, Beritasatu.com - Imunitas terhadap virus tidak lepas dari tiga faktor, salah satunya adalah gaya hidup demikian dikemukakan Pakar Mikrobiologi IPB Prof Antonius Suwanto. Anton mengungkapkan bahwa gaya hidup akan membantu tubuh meningkatkan imunitas melawan berbagai macam virus terutama usai pandemi Covid-19. Hal itu diungkapkannya saat berbicara dalam podcast Apa Adanya Beritasatu.com, Jumat (17/6/2022).
Membahas topik ""Menjaga Imunitas seusai Pandemi"", Antonius menyatakan bahwa orang dapat menjadi sakit karena tiga faktor yaitu virus atau patogen, genetik serta gaya hidup.
BACA JUGAGaya Hidup Sehat Bisa Kurangi Risiko Penyakit Jantung di Masa Senja
""Orang dapat menjadi sakit bukan karena ada virusnya atau tidak tetapi karena genetik dan juga karena gaya hidup, termasuk juga makanan. Jadi ada tiga faktor virus, genetik dan juga lifestyle atau gaya hidup dari yang bersangkutan,"" kata Antonius. 

ADVERTISEMENT










Lebih lanjut Anton memaparkan bahwa gaya hidup akan membantu kita untuk membentuk kekebalan terhadap berbagai virus atau penyakit.
""Gaya hidup ini yang kemudian ikut membantu dan bagaimana kita membuat imunitas tadi. Dalam tubuh kita ada banyak sel darah putih. Sel darah putih itu seperti benteng kita karena kalau ada bakteri, virus, dia akan melakukan tindakan untuk mengontrol (virus tersebut),"" ujar Anton.


# Imunitas# Covid-19# Imunitas Tubuh# Gaya Hidup"
Lifestyle,LPOI: Waspadai Politik Identitas karena Bisa Pecah Belah Bangsa,17 Jun 2022 | 19:52 WIB,https://www.beritasatu.com/news/940721/lpoi-waspadai-politik-identitas-karena-bisa-pecah-belah-bangsa,"Jakarta, Beritasatu.com - Sekretaris Lembaga Persahabatan Ormas Islam (LPOI), Imam Pituduh mengatakan politik identitas, terutama praktik politisasi agama, merupakan bahaya laten yang perlu diwaspadai bersama terutama menjelang momentum politik. Hal ini karena politik identitas bisa menjadi akselerator bagi rontoknya konstruksi sosial yang melahirkan konflik horisontal berkepanjangan.
""Bahaya laten politisasi agama perlu kita waspadai bersama-sama. Karena politik identitas dan agama yang dipolitisir adalah formula yang sangat mudah untuk melakukan radikalisasi dan penyesatan masyarakat,"" kata Imam dalam keterangan tertulisnya yang diterima di Jakarta.
BACA JUGAPolitik Identitas Sudah Tidak Relevan untuk Pilpres 2024
Menurut dia, sikap pembiaran terhadap politisasi agama dan politik identitas justru membuka lebar bagi berkembangnya permainan semu (shadow game) yang menjajah cara berfikir masyarakat dan seakan-akan adalah hal yang lumrah, sehingga praktik yang demikian juga digunakan oleh oknum berkepentingan sebagai komoditas yang menjanjikan.
""Politik yang dibungkus agama selalu menjadi komoditas yang favorit untuk diperdagangkan di masyarakat yang mayoritas religius. Dalil-dalil agama selalu dijadikan justifikasi untuk mengambil langkah-langkah politik bagi mereka yang menjajakan politik identitas dan menggoreng agama sebagai komoditas,"" katanya.
BACA JUGABNPT: Politisasi Agama Bisa Picu Radikalisme dan Terorisme
Tidak hanya itu, lanjutnya, praktik politik identitas kian diperparah pascaperubahan kehidupan sosial masyarakat yang lekat dengan media sosial, serangan dan bombardir isu politisasi agama dan ideologisasi radikal juga bergerak masif melalui jalur online.
""Para buzzer dan robot kelompok radikal, selalu berusaha bergerak secara masif menguasai jalur digital. Mereka menggunakan neuroscience untuk membidik dan mempengaruhi anak muda dan para pemilih mayoritas, agar dapat dipengaruhi, diinfiltrasi dan dikendalikan alam bawah sadar dan lifestyle masyarakat,"" jelasnya.

                Halaman: 
                                  
1 
                  

2 
                  

selanjutnya



# LPOI# Politik Identitas# Pemilu# Toleransi Beragama"
Lifestyle,Bank Neo Commerce Telah Salurkan Kredit Rp 1 Triliun,16 Jun 2022 | 17:20 WIB,https://www.beritasatu.com/ekonomi/940159/bank-neo-commerce-telah-salurkan-kredit-rp-1-triliun,"Jakarta, Beritasatu.com- PT Bank Neo Commerce Tbk (BNC) telah menyalurkan kredit senilai Rp 1 triliun sepanjang Januari hingga Juni 2022, yang di antaranya melalui skema partnership atau channeling. Memasuki semester II 2022, perseroan terus memperkuat kolaborasi dengan puluhan mitra strategis.
Direktur Bisnis PT Bank Neo Commerce Tbk Aditya Windarwo mengatakan, BNC selalu berusaha untuk jadi trend setter. Pihaknya berusaha untuk terus memberikan inovasi-inovasi terbaru, guna menjawab permasalahan yang ada di masyarakat terkait kebutuhan layanan keuangan.
""Dalam upaya mewujudkannya, di semester I tahun ini saja, PT Bank Neo Commerce Tbk telah berkolaborasi dengan puluhan mitra untuk terus memberikan layanan keuangan yang inklusif dan menyeluruh. Kami optimistis bahwa BNC akan terus berkembang dan menjadi game changer dalam industri perbankan digital di Indonesia,"" kata Aditya dalam keterangannya, Kamis (16/6).
Dia menyatakan, PT Bank Neo Commerce Tbk melihat financial technology (fintech) sebagai kolega, bersama-sama membangun ekosistem digital di Indonesia ke arah yang lebih baik lagi. Selama Januari-Juni 2022, strategi penyaluran kredit BNC, sebagian disalurkan lewat kerjasama partnership atau channeling dengan total kredit yang sudah disalurkan telah mencapai lebih dari Rp 1 triliun. 

ADVERTISEMENT










BACA JUGABank Neo Targetkan Salurkan Digital Lending Rp 12 Triliun
Penyaluran kredit pun tidak hanya untuk nasabah perorangan, usaha kecil mikro dan menengah (UMKM) tidak luput dari perhatian PT Bank Neo Commerce Tbk. Hal ini dibuktikan melalui kolaborasi dengan salah satu fintech di Indonesia yaitu iGrow, yang merupakan platform peer-to-peer (P2P) lending pertanian pertama di Indonesia. iGrow menghubungkan masyarakat yang memiliki modal dan petani yang membutuhkan modal melalui kegiatan pendanaan komoditas pertanian.
Selain iGrow, BNC turut menjalin kemitraan dengan berkolaborasi dengan Kredito, platform p2p lending yang tidak hanya menyalurkan pendanaan kepada UMKM, tetapi juga perorangan, khususnya karyawan dan mahasiswa. Kemudian ada kolaborasi bersama Asetku untuk akses keuangan kepada masyarakat Indonesia dengan lebih mudah.
Kerja sama lainnya sebagai upaya untuk memberikan ketenangan pikiran dan mempermudah akses masyarakat untuk mendapatkan asuransi, pengelolaan keuangan dan risiko yang baik, Bank Neo Commerce juga bekerja sama dengan perusahaan asuransi. Dalam hal ini BNC turut menggandeng Mandiri AXA General Insurance (MAGI) dan Prudential untuk memberikan pilihan layanan asuransi sesuai dengan kebutuhan masyarakat.
Aditya bilang, kolaborasi dengan berbagai mitra ini merupakan bentuk komitmen  Bank Neo Commerce kepada nasabah untuk memberikan layanan one stop financial service serta layanan perbankan digital secara end-to-end. Dengan semakin kuatnya ekosistem digital yang dimiliki Bank Neo Commerce, diharapkan dapat menjangkau dan memberikan manfaat besar bagi nasabah dengan memberikan kemudahan akses untuk dapat bertransaksi dimanapun.

                Halaman: 
                                  
1 
                  

2 
                  

selanjutnya



# Bank Neo Commerce# Kredit# Kredit Bank Neo Commerce# Beritasatu Bisnis# BNC"
Lifestyle,MUI Ajak Tingkatkan Ketersediaan Produk dan Jasa Halal,15 Jun 2022 | 20:29 WIB,https://www.beritasatu.com/news/939849/mui-ajak-tingkatkan-ketersediaan-produk-dan-jasa-halal,"Jakarta, Beritasatu.com - Wakil Ketua Umum MUI, Kiai Marsudi Syuhud mengajak seluruh lapisan masyarakat untuk meningkatkan ketersediaan produk dan jasa halal di Indonesia. Hal ini disampaikan Kiai Marsudi saat memberikan sambutan di acara Kongres Halal Internasional (KHI) MUI 2022 di Bangka Belitung, Selasa (14/6/2022).
Kiai Marsudi menuturkan kebutuhan akan produk halal mulai menjadi standar kehidupan masyarakat muslim Indonesia, bahkan telah diadopsi oleh masyarakat nonmuslim.
""Dalam ajaran Islam, kita diajarkan dan diperintahkan untuk mengkonsumsi yang halalan thoyyiban sebagaimana perintah ini termaktub dalam surah al-Baqarah ayat 168 dan 172,"" jelas Kiai Marsudi Syuhud.
BACA JUGAKemenag Imbau Pelaku Usaha Ajukan Sertifikasi Halal
Kiai Marsudi juga menegaskan, peningkatan produk dan jasa halal harus bisa dirasakan oleh umat muslim di Indonesia secara menyeluruh dari Sabang sampai Merauke. Hal ini karena untuk mewujudkan rencana pemerintah yang mencanangkan Indonesia sebagai pusat produsen halal dunia pada 2024, diperlukan inovasi secara berkelanjutan dalam menyediakan dan memenuhi kebutuhan produk dan jasa halal.
Menurut Kiai Marsudi, peningkatan produk dan jasa halal harus sudah mulai memasuki bidang pariwisata hingga rekreasi halal. Hal ini sebagai respons atas kebutuhan konsumen yang memerlukan tempat wisata dan travel yang muslim friendly.
""Selain itu, kita dituntut pula untuk memenuhi muslim wear yang simpel namun tetap stylish dan fashionable. Karenanya pada bidang ini membutuhkan para desainer yang unggul dan global,"" ungkap dia.
BACA JUGAViral Rendang Babi, Khofifah: Kuliner Minang Itu Lezat dan Halal
Dalam kongres yang mengangkat tema ""Akselerasi Peningkatan Kontribusi Produk Halal dan Pariwisata Halal dalam Mewujudkan Indonesia sebagai Produsen Halal Dunia"" itu, Kiai Marsudi menyampaikan sejumlah regulasi yang telah ditetapkan pemerintah. Regulasi tersebut diharapkan mampu mendorong peningkatan kebutuhan umat Islam terhadap produk halal.
Selain itu, sudah dibentuk beberapa badan dan lembaga yang konsentrasi dalam bidang halal oleh pemerintah yang menjadikan produk halal menjadi lifestyle yang terus berkembang. Menurut Kiai Marsudi, hal tersebut menunjukkan kepedulian dan perhatian besar pemerintah kepada umat Islam.
""MUI telah menerbitkan fatwa-fatwa yang terkait keuangan Syariah, membentuk badan pemeriksa halal, dan badan pendampingan advokasi di bidang halal dimaksudkan untuk memenuhi kebutuhan umat Islam serta mendukung program pemerintah yang mencanangkan Indonesia sebagai pusat produsen halal dunia tahun 2024,"" tegasnya.
BACA JUGAMuslim Life Fair Yogyakarta Jadi Penggerak UMKM Produk Halal
Kiai Marsudi juga mengingatkan dalam penyelenggaraan urusan halal di Indonesia terdapat tiga aktor utama yaitu BPJPH, LPH, dan MUI. Ketiganya mempunyai tugas dan fungsi yang berbeda-beda namun saling terhubung dalam satu ekosistem penyelenggaraan produk halal yang terintegrasi.

# MUI# Kiai Marsudi Syuhud# Kongres Halal Internasional# Produk Halal# Halal"
Lifestyle,"Penuhi Hasrat Pencinta Teknologi, Olike Buka Gerai di PRJ",15 Jun 2022 | 13:55 WIB,https://www.beritasatu.com/news/939631/penuhi-hasrat-pencinta-teknologi-olike-buka-gerai-di-prj,"Jakarta, Beritasatu.com - Untuk memenuhi hasrat pencinta teknologi hadir, Olike hadir di arena Jakarta Fair atau Pekan Raya Jakarta (PRJ). 
Jakarta Fair atau Pekan Raya Jakarta (PRJ) kembali diadakan setelah dua tahun absen karena pandemi Covid 19. Acara yang dilakukan secara khusus untuk memeriahkan hari ulang tahun Jakarta ke 495 pada tahun ini akan diselenggarakan lebih dari satu bulan, tepatnya 9 Juni hingga 17 Juli 2022 di JIExpo, Kemayoran.
Hal ini yang kemudian mengundang pihak Olike sebagai perusahan teknologi yang muda dan kreatif yang sudah memiliki sertifikasi otoritatif domestik dan internasional untuk ikut serta memeriahkan ajang pameran terbesar di Asia Tenggara itu dengan membuka booth di PRJ. 
BACA JUGADua Tahun Vakum Memasak, Rudy Choirudin Kembali Bersama Vicenza di PRJ
""Ini merupakan kali pertama Olike hadir di PRJ, kami berharap dapat turut memberi rasa senang pengunjung dalam memenuhi kebutuhan gadget-nya, sambil menikmati acara PRJ selama sebulan lebih ini. Kami akan berusaha untuk terus memberikan produk dengan kualitas terbaik dan dengan harga terjangkau pula,"" ungkap Public Relations Olike Indonesia, Anthoni Roderick dalam keterangan persnya, Rabu (15/6/2022).
Diterangkan pula olehnya, kehadiran Olike dalam ajang Jakarta Fair ini sebagai upaya mereka untuk terus memenuhi kebutuhan masyarakat yang haus akan teknologi untuk memenuhi kebutuhan gaya hidup mereka khususnya dibidang teknologi gawai dan IoT.
BACA JUGAAdvance Turut Tebar Pesona di Pekan Raya Jakarta
""Pastinya di booth kami yang ada di Hall A Jakarta Fair Kemayoran, kita akan menyediakan seluruh produk Olike yang dapat dilihat dan dicoba oleh masyarakat dengan tentunya ada penawaran menarik selama penyelenggaraan PRJ 2022 ini. Dan ini sebagai upaya kita untuk memenuhi kebutuhan lifestyle masyarakat,"" tandasnya.

# Olike# Jakarta Fair 2022# PRJ# Pekan Raya Jakarta"
Lifestyle,"Rilis Fitness Stock, Sucor Gandeng BMore dan Cuanmology",14 Jun 2022 | 18:13 WIB,https://www.beritasatu.com/ekonomi/939303/rilis-fitness-stock-sucor-gandeng-bmore-dan-cuanmology,"Jakarta, Beritasatu.com - PT Sucor Sekuritas, broker pasar saham menggandeng Cuanmology café dan BMore merilis program Fitness Stock untuk memudahkan milenial belajar investasi saham. Konsep ini menggabunghkan kafe dan tempat fitnes yang identik dengan generasi muda.
""Cuanmology café akan menjadi wadah untuk milenial lebih mengenal saham lebih dalam. Selama ini ketertarikan mereka pada investasi tinggi, hanya tidak tahu bagaimana memulainya, sehingga terjebak investasi yang tidak diawasi Otoritas Jasa Keuangan (OJK). Oleh karena itu kami hadir untuk mengedukasi milenial masuk pasar modal,"" terang Pemilik Cuanmology AA Gde Ngurah Ananta Wijaya, di Denpasar, dalam keterangan tertulisnya Selasa (14/6/2022).
BACA JUGASucor Sekuritas Hadirkan Kafe Saham Pertama di Bandung
Lewat kolaborasi ini, Pemilik Cuanmology AA Gde Ngurah Ananta Wijaya, CEO PT Sucor Sekuritas Bernadus Wijaya, serta Founder Bmore Official Giorgio Antonio Chandra, membuka model bisnis berbeda sekaligus menjadi yang pertama di pulau Dewata. ""Dengan target generasi muda, kami berharap milenial akan mapan dari sisi kesehatan dan finansial. Makanya kami menawarkan motto happy, healthy, and wealthy,"" ungkap Ananta. 

ADVERTISEMENT










Sementara Bernadus menyebut kolaborasi kafe dan fitnes dengan Sucor Sekuritas adalah yang pertama di Tanah Air. ""Sebelumnya, sejak 2021 kami meluncurkan kafe-kafe saham. Kini di Bali lebih maju lagi dengan mengkolaborasikan dengan gym, di mana kafe dan gym adalah lifestyle anak muda,"" kata Bernadus.
Dengan demikian, lanjut Bernadus, pengetahuan soal investasi semakin dekat dengan milenial sekaligus menjadikan trading sebagai lifestyle. ""Ini kafe ke-7 dan kafe gym pertama di Indonesia. Kita tentu saja ingin sehat finansial dan sehat jasmani, dan hadirnya Fitness Stock ini bisa memberdayakan UMKM Indonesia karena mengkolaborasikan kafe dan gym,"" katanya.
BACA JUGABidik Nasabah Ritel, Sucor Sekuritas Ekspansi ke Medan
Ia menyebutkan, bahwa Sucor Sekuritas telah ada sejak 1989. Kemudian menjajaki pasar ritel pada 2018. Kini nasabahnya telah berjumlah lebih dari 60.000, dengan trading value mencapai Rp 100 triliun lebih.
Sementara itu, Bali menjadi wilayah yang sangat ingin ia kembangkan, mengingat berdasarkan data Kustodian Sentral Efek Indonesia (KSEI) per April 2022, Bali, Nusa Tenggara Timur (NTT) dan Nusa Tenggara Barat (NTB) memegang posisi ke-5 untuk jumlah sebaran Single Investor Identification (SID) terbanyak.

# Sucor# Cafe Saham# Tempat Fitness# Beritasatu Bisnis# Cuanmology Cafe"
Lifestyle,Kementan dan Kemenperin Kembangkan IKM Hilirisasi Pangan,9 Jun 2022 | 16:43 WIB,https://www.beritasatu.com/ekonomi/937381/kementan-dan-kemenperin-kembangkan-ikm-hilirisasi-pangan,"Jakarta, Beritasatu.com - Kementerian Pertanian (Kementan) bersama Kementerian Perindustrian (Kemenperin) terus mengembangkan industri kecil dan menengah (IKM) hilirisasi pangan.
Hal ini mengingat IKM memiliki peran yang strategis dalam perekonomian nasional, di mana dari jumlah unit usaha yang berjumlah 3,4 juta unit dan merupakan lebih dari 90 persen dari unit usaha industri nasional.
Balai Besar Standardisasi dan Pelayanan Jasa Industri (BBSPJIA) Kemenperin, Achmad Sufiardi menuturkan Kementan telah meluncurkan program Propaktani yang merupakan program pengembangan kawasan tanaman pangan berbasis korporasi.
Propaktani merupakan pola pertanian baru dengan perbaikan pada aspek manajemen yang juga dapat memperkuat IKM berbasis tanaman pangan. 

ADVERTISEMENT










""Propaktani memiliki tujuan untuk efisien input, meningkatkan produktivitas dan hasilnya produk berdaya saing. Berkat keberadaan Propaktani yang kuat, IKM berbasis tanaman pangan tertentu baik di dalam maupun luar kawasan dapat tumbuh dan berkembang,"" kata Achmad dalam acara Bimbingan Teknis dan Sosialisasi (BTS) Propaktani Episode 483, Rabu (7/6/2022).
""Propaktani ini adalah contoh program yang mengintegrasikan tidak hanya pertanian dengan perindustrian, tapi juga perlu melibatkan berbagai pihak seperti perbankan, koperasi, BUMN,"" sambungnya.
BACA JUGALemhanas Apresiasi Kolaborasi Kementan dalam Menjaga Pangan
Kepala Pusat Optimalisasi Pemanfaatan Teknologi dan Kebijakan Jasa Industri, BSKJI, Kemenperin, Heru Kustanto menjelaskan program Penguatan Industri Melalui Optimalisasi Teknologi (Pinoti) sebagai pendukung penciptaan wirausaha industri baru untuk pengembangan industri kecil menengah.
Pinoti adalah program yang dikembangkan oleh Kementerian Perindustrian melalui Badan Standardisasi dan Kebijakan Jasa Industri (BSKJI) untuk memperkuat kemampuan perusahaan industri baru, khususnya IKM melalui optimalisasi teknologi.
""Program ini memberikan memberikan fasilitasi penguatan industri melalui diagnosis dan penyelesaian permasalahan teknologi yang dihadapi perusahaan industri baru, pendampingan penyelesaian permasalahan industri serta fasilitasi lainnya,"" jelas Heru.
""Untuk realisasinya website Pinoti telah mencapai 40 persen dan telah terdata 20 wirausaha baru berpotensi 15 Industri diarahkan untuk mendaftar melalui website Pinoti,"" tambahnya.
Sementara itu, terkait pengembangan inkubator bisnis teknologi untuk IKM pangan, Direktur Pemanfaatan Riset dan Inovasi pada K/L Masyarakat dan UMKM, BRIN, Dadan Nugraha menuturkan IKM baru perlu inkubasi bisnis teknologi karena salah satu kelemahan umum pada IKM adalah kurangnya inovasi dan akses terhadap teknologi IKM-perusahaan rintisan.
Umumnya memiliki sumber daya yang sangat terbatas dengan agenda pengembangan produk dan bisnis yang syarat ketidakpastian.
""Beberapa tipe masalah yang dihadapi bukan masalah business as usual lisensi, HKI, investor modal usaha, dll. Sebagian besar founder PR adalah pemula dalam dunia bisnis dengan skill manajeman yang kurang terlatih,"" jelasnya.
Terpisah, Direktur Jenderal Tanaman Pangan, Suwandi mengatakan, sesuai arahan Menteri Pertanian Syahrul Yasin Limpo, Kementan terus mendorong pengembangan hilirisasi pertanian guna mewujudkan pertanian yang maju, mandiri dan modern sehingga sektor pertanian semakin kuat sebagai penopang pertumbuhan ekonomi masyarakat pedesaan dan nasional, terutama di tengah tantangan global.
Seluruh pangan lokal seperti jagung, ubi jalar dan lain-lain semuanya mempunyai manfaat yang luar biasa.
""Dengan kreativitas, semua bagian dapat diolah menjadi produk pertama, sampingan, dan sisanya pun bisa dijadikan kompos. Kunci keberhasilan komoditas pangan lokal diminati industri yakni melakukan market driven, yakni bagaimana merekayasa sedemikian rupa pangan lokal menjadi lifestyle yang diminati konsumen terutama kaum millenial,"" terangnya.
""Apabila dari sisi market driven didorong, maka petani akan senang karena produknya dibeli dan dipasarkan dengan baik,"" pinta Suwandi.
Perlu diketahui, di samping itu, IKM juga memiliki ragam produk yang sangat banyak, mampu mengisi wilayah pasar yang luas, dan menjadi sumber pendapatan bagi masyarakat luas serta memiliki ketahanan terhadap berbagai krisis yang terjadi. Dengan karakteristik tersebut, maka tumbuh dan berkembangnya IKM akan memberikan andil yang sangat besar dalam mewujudkan ekonomi nasional yang tangguh, dan maju yang berciri kerakyatan.

# Hilirisasi Pangan# IKM Hilirisasi Pangan# Kementan# Kemenperin"
Lifestyle,"Resmi Terdaftar di IMI, Prepp Scooter Club Pecahkan Rekor Muri",8 Jun 2022 | 18:43 WIB,https://www.beritasatu.com/lifestyle/936993/resmi-terdaftar-di-imi-prepp-scooter-club-pecahkan-rekor-muri,"Jakarta, Beritasatu.com - Preppstudio, brand lifestyle lokal ternama Indonesia secara resmi mengumumkan peluncuran dan pendaftaran komunitas motor mereka Prepp Scooter Club (PSC) sebagai komunitas motor di Ikatan Motor Indonesia.
Prepp Scooter Club sendiri saat ini diketuai oleh pembalap kondang Indonesia Rifat Sungkar, dan sudah beranggotakan 100 anggota. Peluncuran ini juga sekaligus ditandai dengan pemecahan Rekor Museum Rekor Indonesia (Muri) oleh Prepp Scooter Club sebagai Komunitas Skuter Matik dengan Pengikut Terbanyak di Instagram.
""PSC adalah konsep terbaru dari sebuah komunitas skuter modern yang mampu merangkul pecinta skuter melalui kolaborasi builder dan clothing line, prep studio. Profil pecinta Scooter di PSC adalah kaum milenials dan rata-rata memiliki profile stylist dan keep up dengan sosial media,"" ujar Rifat Sungkar dalam keterangannya, Rabu (8/6/2022).
BACA JUGAKumpulkan Pecinta Scooter, Preppstudio Bagikan 30 Vespa Gratis 

ADVERTISEMENT










Selain itu peluncuran ini juga ditandai dengan acara bertajuk Ride With PSC. Dimana acara ini dihadiri oleh 100 penerima vespa gratis dari PSC yang diberikan atas hasil mengikuti kompetisi yang dilakukan oleh PSC pada beberapa waktu yang lalu, serta dimeriahkan juga dengan kehadiran beberapa artis ternama tanah air seperti Omesh, Surya Insomnia, Sintya Marisca, Ditto Percussion hingga Marshel Widianto.
""Hasil kolaborasi builder lokal dan Preppstudio yang meluncurkan 100 vespa limited edition melahirkan identitas profil anggota PSC memiliki aliran fashion dengan genre tersendiri. Ke depannya kami berencana untuk mengadakan berbagai program touring dan kegiatan PSC dan tidak menutup kemungkinan untuk melakukan kegiatan kolaborasi dengan komunitas roda 2 lainnya. Kami tentunya berharap kedepannya agar komunitas ini bisa terus bertumbuh dan Kami pastinya mengundang Anda semua untuk menjadi bagian dari Komunitas Fashionable Prepp Scooter Club,"" tambah Rifat.
BACA JUGAPendiri Scooter VIP Bahas Tren Modifikasi Vespa di Tahun 2022
Kehadiran PSC sendiri diharapkan dapat menjadi saluran bagi para anak muda Indonesia untuk berkumpul dan bersama sama menjalankan hobi. Sehingga dapat mengarahkan para pemuda untuk terus berfokus pada kegiatan dengan nilai positif.
Founder Preppstudio, Dimas Mairyan mengatakan Preppstudio dan sekarang Prepp Scooter Club, pada dasarnya dibentuk dengan bertujuan untuk mendemokratisasi style, dan hobi dari anak muda di Indonesia.
""Dengan terdaftarnya Prepp Scooter Club di IMI dan dukungan dari berbagai kalangan, kami tentunya berharap ke depanya para pecinta skuter bisa memiliki wadah untuk menyalurkan hobi mereka dan berinteraksi antara satu sama lain. Kami tentunya sangat berterima kasih atas dukungan yang diberikan oleh berbagai pihak termasuk IMI,"" ujar Dimas.

# IMI# Prepp Scooter Club# Muri# Rekor Muri"
Lifestyle,Paramount Land Luncurkan Maggiore Business Loft dan Maggiore Junction,5 Jun 2022 | 11:42 WIB,https://www.beritasatu.com/ekonomi/935627/paramount-land-luncurkan-maggiore-business-loft-dan-maggiore-junction,"Serpong, Beritasatu.com – Pengembang properti Paramount Land kembali meluncurkan proyek terbarunya, business loft premium pertama di Gading Serpong yaitu Maggiore Business Loft dan juga diluncurkan Maggiore Junction. 
Perusahaan konsultan, riset, dan manajemen properti global Colliers Indonesia menilai bahwa, ada dua keuntungan utama berinvestasi di sektor properti komersial saat ini yaitu, capital gain dan nilai sewa yang terjadi akibat progres penjualan maupun pembangunan.
Secara karakter para pelaku usaha di Tangerang umumnya di bidang fintech, jasa, perdagangan, dan perkantoran sehingga tentunya membutuhkan lokasi usaha yang strategis.
""Kami melihat kekuatan lokasi dan infrastruktur di Kota Gading Serpong yang berbatasan langsung dengan BSD City memiliki potensi besar dan menjadi pendorong utama tingginya penjualan properti, baik residensial maupun komersial,"" ungkap Senior Associate Director Capital Market & Investment Services Colliers International Indonesia Aldi Garibaldi, dalam keterangannya, Minggu (5/6/2022). 

ADVERTISEMENT










BACA JUGAUsung Konsep One Stop Living, Paramount Petals Bidik Konsumen Milenial
Direktur Paramount Land M. Nawawi menjelaskan, seiring membaiknya situasi pandemi Covid-19, permintaan akan ruang usaha saat ini terus tumbuh dan membawa pertumbuhan positif terhadap pergerakan ekonomi. Hal ini mendorong minat investor dan pelaku usaha untuk melakukan ekspansi dan membuka cabang-cabang usaha baru di lokasi yang strategis.
""Sebagai pengembang kami bukan hanya meluncurkan produk, tapi juga melakukan riset untuk menyesuaikan kebutuhan pasar. Di kawasan Maggiore, tidak hanya produk komersial yang dihadirkan tapi juga apa saja yang menjadi kebutuhan kawasan, desain produk seperti apa yang tengah diminati, tren bisnis apa yang banyak dicari. Inilah salah satu yang membuat Gading Serpong menjadi destinasi bagi warga dari berbagai kawasan lain,"" katanya.

                Halaman: 
                                  
1 
                  

2 
                  

selanjutnya



# Paramount Land# Maggiore Business Loft# Maggiore Business Junction# Gading Serpong# Beritasatu Bisnis"
